#node1	node2
P49862	P49913
P54253	Q8TE02
Q9H1B4	Q9NPJ8
P25116	P48736
O43172	Q92917
P15407	P49841
P52272	Q13242
O95168	P51970
O00470	Q03164
P14635	Q13042
P61247	Q9BV94
P00374	Q01094
O95837	P47901
Q9Y376	Q9Y5L4
P50914	P62891
P02778	P49238
P62993	Q13330
O43557	Q9NR28
Q49A88	Q96MT8
O43889	P18146
O95084	Q6KC79
P51679	P55774
Q13315	Q4VC05
P02545	P35555
Q14197	Q96C36
Q32MK0	Q9BUA6
Q7L0J3	Q9Y6N6
O43561	P06239
Q13573	Q92974
P60953	Q9H7D0
Q13137	Q9UBZ4
Q14525	Q9BUP0
Q4VXU2	Q9UFF9
O43541	O75582
O43390	P52597
O15111	P31751
O14939	P05771
Q92993	Q9P2H0
P02751	P98066
P01243	P15924
Q92769	Q96BD5
O60732	O75964
P54646	Q16875
O95865	Q16637
Q04771	Q9GZS3
Q12933	Q9Y297
O00463	Q16584
O14948	P19484
O75800	Q01094
P16220	Q569K4
P49815	Q15382
Q16543	Q9Y5X3
Q8WYL5	Q9BR76
P61604	Q8N8V2
P05015	P40189
P49841	Q9UHI6
P55957	Q07812
O43597	Q05516
P62277	P62857
P83881	Q9NY93
Q96P70	Q9UKV8
P22455	Q9NR46
P27708	Q9Y6K9
Q8TD90	Q99459
Q13554	Q14571
P51532	Q9NQC7
P55884	Q8N122
O43318	Q8N2H9
P34931	Q99836
O15504	Q8TEM1
P48552	Q9Y6X2
P20073	Q71U36
P23508	Q96PZ0
P40429	P53355
O60318	Q9UKK9
P62714	Q8IZS8
P18146	Q9UKV0
P20248	P28749
O75592	P68036
P11831	Q8IZQ8
O00206	Q04206
P15498	P17947
P20336	Q01968
O43405	P02462
O43918	P16104
P27824	P30050
O95622	Q5JWF2
Q13191	Q16526
P80723	Q9Y572
P29992	Q68DD2
P00533	P08107
Q9BRR9	Q9HBH0
P34931	Q9Y4K3
P04183	P19793
Q13546	Q13748
O43242	P01241
O75964	Q15714
O76061	P35555
O14508	Q14765
O60573	Q9NRA8
P27348	Q5PRF9
Q7Z5Q5	Q9BXW9
Q96A65	Q9NR09
P32298	P51679
P01106	Q6IE81
P08243	P20226
Q15233	Q68DV7
P35609	Q9UKX5
P41594	P50148
P14784	Q9UBD9
O95251	Q13137
P42336	P50151
P09914	Q92945
P30613	P52789
O15144	Q8WUW1
P27361	Q9ULV5
O43463	P38936
P13612	P49747
P58012	Q13285
P42338	Q86YM7
O75688	P62258
P61952	Q01970
O60232	Q96JP2
P06239	P07900
O75688	Q13310
P51878	Q14116
O60610	Q13185
P32121	Q6IF42
P38405	Q8NGL0
P42768	P84095
O60739	P04179
Q8NB91	Q9NVI1
Q9NRI5	Q9Y316
P62877	Q16665
P05067	P62937
P01889	Q9Y235
P62487	Q9HCS7
P24385	Q9UK53
O75604	Q00987
Q00005	Q8WVK7
Q13432	Q16637
O15335	P05556
P46977	Q8NCD3
P10912	P46108
P29590	P46100
P16144	Q13753
Q12834	Q14532
Q15714	Q9UKR5
P04049	P17252
P08107	Q13217
P13164	P15391
P10644	P42345
Q00005	Q96Q15
Q16584	Q92918
P06400	P12830
P11142	Q8N163
P10145	P35869
P53779	Q9Y5K3
P20618	Q9P2G9
P01574	P05412
P41225	Q15583
P05121	Q9NRR5
P24385	P51948
P49841	Q14134
Q8NI35	Q9NPB6
Q9Y2X8	Q9Y577
P55916	P61981
Q16236	Q9ULX9
P43243	Q9UNY4
Q12778	Q99873
O15519	Q09472
P11473	Q09472
P0C1H6	Q99878
P35626	Q8NGR9
P63104	Q96HR9
O14980	Q13568
O43187	P08138
O60244	Q9NWA0
P04899	P35372
P22234	P52429
P08648	P26010
P11940	P50616
O43175	P25788
P57087	Q96QZ7
Q13616	Q9H9Q2
P42224	Q6UWB1
P05387	Q00005
Q71U36	Q96RT7
Q8NE71	Q9NX58
O60739	P30046
P18846	P68400
P08648	P24821
Q9Y3U8	Q9Y4K3
P17405	P18146
Q13158	Q9GZR7
P26599	P51991
Q86U86	Q96GM5
O14920	Q8IUC6
Q12789	Q9BTY7
P63092	Q9P2W3
P05423	Q9Y535
Q08945	Q15843
Q96A37	Q9Y2X8
O75578	P49023
406951	P35226
O14727	P08107
P25391	P98160
P13945	P32298
O75400	Q15911
Q8TF65	Q96ID5
O15264	Q15256
P35520	Q9Y5P4
O14775	P40145
Q15334	Q9BYG5
P01116	Q15349
P23229	P24821
O14974	Q6WCQ1
P16234	Q9HCT0
P61244	P62140
Q68EM7	Q7L0Q8
P30480	Q08211
P13569	Q9NUP9
Q13535	Q92900
Q9P2B4	Q9Y3A3
P30050	P61313
P62955	Q15173
P84022	Q15118
P30307	P62140
Q86U06	Q9BWF3
O75882	Q92905
O15264	P99999
Q8IWV7	Q9UHF0
Q16665	Q9GZT9
O15287	O96006
P38405	Q8NG80
P00441	P04179
P27448	Q9H8H0
P07355	Q00005
P40933	Q99665
P09382	P63104
O14757	Q9UKI8
P19235	P40933
O43390	P11387
Q5TH69	Q9NZJ0
P00533	P16615
Q00005	Q92736
P62140	Q15717
O00716	P24864
P33076	Q09472
P51965	Q13064
Q9BRX9	Q9BZL1
P30304	Q14004
P51571	Q9P2S5
Q13489	Q9BZK7
P46063	Q8IW19
O15519	P25445
P49257	Q9BS26
P61513	P62424
P54253	Q8NEA9
P16118	P54646
P50750	Q9UPN9
O00716	O43683
64397	P25054
P33992	Q09472
P46379	Q6T4P5
P12931	P24723
A6NMZ7	Q05397
P46779	P62424
P17535	P53539
P27348	Q9UK53
P54252	Q8IYF3
P25116	P50150
P01568	P78552
P42338	P60484
O14686	P03372
Q12789	Q13315
Q96CW1	Q9NZN4
P30872	P63096
P02533	Q00987
P07202	P08887
P98160	Q6VMQ6
Q8WUM4	Q9Y2Q3
P11142	Q14005
O15228	P11473
P09661	Q12874
P53597	Q96I99
P56545	Q03014
P43246	Q9UQ84
Q92922	Q99459
O15169	Q8N4C6
O00329	P50151
P62829	Q15843
Q01094	Q92830
P21673	Q9GZT6
P35228	Q15080
O14908	P17813
P16220	Q86XF7
P24941	P25054
P62837	Q13489
P52272	Q9BQA1
P37231	Q96EK7
P04637	Q12888
P14136	Q9NR12
O14802	P52434
P62993	Q5JNZ3
P01106	Q5U3C3
Q9BVP2	Q9P2S5
P54257	Q9Y6V7
P19838	P27708
P17612	P68431
P60953	P62993
Q9BYB0	Q9NSB8
P21283	P27448
P62256	Q9C040
Q13480	Q92529
P62807	Q9P0U4
Q13243	Q96SB4
Q09472	Q99967
P27348	Q9BQA1
O00329	O14610
O15375	P18206
P22694	P27361
P23527	Q9UQL6
P46094	P51671
P0CG48	P25963
Q12873	Q9Y6Y0
P25774	Q08334
P13725	P19235
P08700	P40189
P53667	Q5VT25
Q93062	Q9UJX2
Q6ZNA4	Q96LR5
P08581	P21583
Q9BRP4	Q9Y315
Q8NEF3	Q96LR2
Q8N5C8	Q9BYM8
O75970	P56856
P33981	Q13573
P49662	P51571
P13807	Q9UQK1
O60658	Q04864
26765	Q00403
P00533	P10809
P01570	Q04206
Q12824	Q9UHY7
Q92730	Q96HP0
P01106	Q92769
P11586	P78396
O15169	P41236
O43677	O95167
P49321	Q14164
P40855	Q9Y5Y5
Q06830	Q14653
Q14653	Q8IZI9
406906	Q99650
P52952	Q86Z02
Q9BX73	Q9UGN5
Q13363	Q9NQB0
P22392	Q15084
P51532	P62805
Q99816	Q9NZ52
Q99963	Q9BXR0
P51617	Q03135
Q8WYQ5	Q9NRR4
P52434	Q9H1D9
P61247	Q8IVM0
P04049	P30556
Q13608	Q7Z412
P56192	Q9Y6K9
Q16539	Q9BUB5
P43657	P63218
P19447	P51948
Q13435	Q96FV9
P13637	P48736
Q9H1I8	Q9UNN5
P56199	Q17RW2
Q5QNW6	Q9UBL3
Q9NQR1	Q9NZJ0
P48552	P63279
Q13616	Q8IYD8
P07766	P48736
P16220	Q13315
P17275	Q13485
P52306	Q9NS73
P19235	P60568
P04049	Q12967
P04222	P49411
P51681	P61073
P37231	Q92793
O95819	Q13233
P34931	Q13535
O43808	P40855
P01009	P20823
P08123	P13612
P35568	P53779
P16234	Q15389
406951	O15111
O95257	Q15910
Q12834	Q9BS18
Q03135	Q14254
P21675	Q15545
P15121	Q9Y4K3
P18621	Q9Y3U8
P13501	Q04864
P24941	P51587
P05388	P60709
P23945	P36575
P49454	Q13535
O95400	Q7Z591
P38936	P78396
O43918	P16333
P42224	P59826
Q15942	Q8N8S7
P07900	Q99459
O14654	P27361
Q86WV6	Q8NE01
P49888	P52849
Q16643	Q9Y572
O96006	P15090
O95257	Q15262
Q9Y2A7	Q9Y6W5
Q13547	Q9NRA0
P04439	Q8N423
P62993	P63010
P00403	P27986
O95785	Q13526
O43150	P06241
Q9UI30	Q9Y4K3
P11234	Q15311
P23588	P60842
O60739	P61160
P20264	Q03135
P55196	P62834
P42773	Q00534
P48736	Q9UBI6
P51159	Q7L5N1
P20823	P61457
Q12860	Q92823
O95816	P19838
O60224	Q16665
P08572	P98095
Q93097	Q9H237
P01106	P60763
Q01082	Q9Y572
P56199	Q9Y490
O43683	Q9UK32
P18146	P26651
P49674	Q7L7X3
P01023	P01127
Q13315	Q9UNE7
Q13573	Q7Z7E8
P31946	P40818
P08865	P45973
Q15714	Q9H9B4
O95999	P61088
Q13415	Q96CS2
O75940	Q15428
P38936	Q8WYH8
P13945	P35626
P62993	Q14203
P12111	Q13797
P63208	Q9NQR1
P02686	P60201
O43900	P46108
O95400	Q16629
P03372	P29474
O14640	Q12929
Q0D2I5	Q15027
Q9BX69	Q9Y239
P05388	P84098
P29972	Q15834
P32121	Q8NH83
P09619	Q9Y264
O14654	Q13882
P12109	Q9UBS4
P24522	Q86U86
O60674	P16473
P62879	Q01970
Q13243	Q15366
A8MVU1	P13498
P0C0S5	Q8NHM5
P38405	Q8NH83
Q07889	Q562R1
P01127	P10721
P12956	Q9NUW8
P62714	Q13033
P18615	Q8WX92
P01106	Q9UQ84
P09327	Q8IYF3
P01570	Q6UXL0
O75494	P31946
P24394	Q92835
O00255	Q13315
P08047	P49716
O60641	O95819
O00255	Q9UBU7
P14415	P51817
P29353	P49137
P56537	Q9P2H0
P49746	P53708
Q01113	Q16619
P52209	Q9Y478
O95819	P08238
P12107	P23511
Q71U36	Q9UBN7
O60353	Q9GZT5
P01112	Q04864
P52333	Q8WXH5
O95299	P03905
P62873	Q13315
P10827	Q8WYR1
P58753	Q06187
P04899	Q68DD2
P32121	Q8NGG6
P17542	Q9UKL0
P05386	P36578
P36405	Q8IWV7
P09619	Q07889
P41235	Q92793
P62310	Q9BVJ6
O95837	P20309
O60359	Q13554
P04183	P05452
Q13554	Q8TEY5
O15111	Q04206
O60880	P06239
P10914	Q96AZ6
Q16611	Q9NR28
P08047	P41440
Q6ZNE5	Q8NEB9
Q13444	Q99962
406909	P51159
O43900	P62993
P53803	Q9Y250
O43504	Q5JY77
O95983	Q8N5A5
Q13444	Q9UKS6
P32298	P51686
P49841	Q13224
O00257	Q8IXK0
P62714	Q9BXT2
P62241	P62249
P10643	P13671
P04049	P31751
P16104	Q09472
P42768	Q92747
P31749	Q12778
O14757	Q9NW38
O75197	Q9GZT5
Q07889	Q9P227
O95967	P49639
O14576	Q9H4H8
P09619	Q13596
O00329	P61952
P03886	P56556
P63104	Q07352
P58107	Q06124
O75791	O95630
P01106	P29466
P14625	P20333
P28335	Q13698
Q13233	Q9BVA1
P09919	Q99062
P22392	P54819
Q13315	Q5VZL5
O00182	P08648
P62945	Q02878
O14807	Q96PV0
P10644	P35520
P55795	Q00839
P32881	Q9UHF4
O00175	P32246
Q96P16	Q9Y2Q3
P26599	Q13151
Q04206	Q12983
P20618	Q9P2S5
O00757	Q12873
P07741	Q9Y4K3
P29992	Q9BZM2
P01011	P07288
Q13409	Q14203
P11142	Q15428
P62070	Q92565
P54253	Q8WW36
P23527	Q99878
P05067	P09471
O15520	P07333
P48736	Q99490
406913	P15692
Q13075	Q9NPP4
P48730	Q96B18
Q9H4I2	Q9Y6X8
P21675	P49792
P05090	P0CAP2
P00533	Q16539
P62070	Q9Y4G8
Q8IXH6	Q9H492
O00182	P01023
406933	Q96JJ3
O00329	P42681
O75478	O75528
P19838	Q01201
P42224	Q14203
P11171	Q15631
Q15631	Q99598
P83731	Q96BK5
P30281	P38936
Q07157	Q9BX67
P19105	P36873
P30291	Q9HCE7
407046	Q9H9Z2
P11940	P62993
O60271	P61244
P06213	P18031
O95819	Q9UNE0
P55209	Q12933
406952	P08670
P62277	P62280
P17612	Q14573
P36897	Q9UER7
O15151	P62258
P29460	Q08334
P46060	P63165
P58012	P63279
O43639	Q99704
P58215	Q9HDC9
Q13153	Q969X0
P02768	P43146
P61247	P62277
P11532	Q99683
O43237	Q08495
P51149	Q9NY65
P35326	P46108
P14784	Q8IZI9
P48736	Q92633
P35658	Q8NFH3
P15391	P29350
P55345	Q01094
Q9UM73	Q9Y581
O95402	P0CAP2
P30154	P53041
Q03164	Q8N7H5
O14639	Q9BUH8
O60684	P13716
O77932	Q92900
Q4VXU2	Q96DH6
P13612	P49023
P35968	P46109
Q8IY92	Q9UHW5
P01889	Q99873
P22459	P78352
P59768	Q9H1C0
P10114	P27986
O60331	P63000
Q6WCQ1	Q9Y230
P32121	Q8NGD3
Q00005	Q9UET6
Q15046	Q15843
P16104	Q99504
P10275	Q9Y252
P62714	Q6P5X5
O00329	P31785
O43294	Q9Y2X7
P49863	P61978
O75251	O95167
P42766	Q9UNX3
P62750	P62829
P03915	P51970
P01562	Q9HBE5
Q969F0	Q96D59
P14921	P23771
P46778	P62987
Q00005	Q02413
P60520	Q9P035
P01106	Q86VP6
P46019	P62140
P61964	Q9ULM3
P62140	Q08289
P08648	P12814
Q13555	Q14571
P62851	P63220
P51668	Q13490
P12004	P38936
O43913	O43929
P51817	Q15759
O14802	Q9NVU0
Q13283	Q14164
O95243	Q69YH5
P62993	Q14315
O15211	P11233
P38398	Q16236
P63104	P84098
O00459	P05023
P05023	P27361
Q02750	Q16539
P24941	P49918
O60244	Q15528
P15923	P50553
O95696	Q8WYH8
O14641	Q15287
P22694	Q9HAV0
O15524	P29597
P05067	Q96BI3
O43681	O60925
P78368	Q13330
P14921	P17542
P52597	Q07955
O75365	P43307
P17480	Q92993
P16144	P17931
P24864	Q13309
P19793	Q9NPJ6
P16333	P42167
P02452	P26012
P23458	P40238
P62937	Q08209
P55072	Q8TAT6
Q03164	Q13547
P63092	Q9UBI6
O14544	P24394
P15927	Q99638
Q13562	Q15911
P45983	P46109
P10071	P22612
Q13404	Q6UVK1
O00255	P35244
P25054	P36544
P51654	Q9H1J5
O14949	P43358
O75438	O95299
P21333	P63252
O75400	Q9NRR5
P16333	Q96RL7
A0JLT2	P62314
P62851	P62854
P61081	Q15843
Q6P2Q9	Q99459
P04183	Q5UIP0
P25054	P31350
P17535	Q92905
P16333	Q9Y2D5
P08620	P10721
P07359	P40197
O95433	Q9P1A6
O15551	P56748
P08107	Q00653
P54709	Q92569
Q13114	Q96G74
P58107	Q13191
O94906	Q9UQ35
Q13501	Q9HAU4
P62805	Q16576
P61586	Q07890
Q99816	Q9P0J0
406910	P03372
P0C1Z6	Q6PI98
O75970	P56746
P04637	P05109
O60603	Q14562
P16234	Q06124
P18206	Q9BX66
P01116	Q5VWQ8
P39023	Q99558
P62987	Q9UNE7
A8MYU2	P22694
P61964	P78537
P19012	Q9BY27
P62136	Q92783
O00253	P54646
P16885	Q9UN19
P62805	Q14566
P05412	P20702
P50552	Q13573
Q13485	Q9P273
P40145	Q9P2W3
P01892	P43632
P01112	P62993
O60885	O75400
O95433	P31995
P17252	Q9UKL4
P58753	Q9NWZ3
Q14197	Q9NVV4
O94761	Q9Y248
P23508	P68402
O75528	Q8WYH8
Q15008	Q969Y2
P18146	Q9NS69
P49770	Q9NR50
P01241	P67870
P02686	Q8IW41
P01889	P17174
P42331	Q8IXI1
Q5QNW6	Q9P0M6
Q96GM5	Q9UJX2
O00526	P55317
P41182	P48551
P16870	P20382
O00212	O43182
O75478	O75486
O60237	Q96A00
P06400	P24864
Q8TAU3	Q9P209
O95793	P46779
P49716	Q9H819
P57678	Q9UHI6
Q9BXW9	Q9NW38
P62312	Q96EZ8
P62714	Q16537
P04234	Q99759
P01100	P20823
Q12933	Q9H857
Q96JN2	Q99459
P04004	P18564
Q06190	Q8IZS8
P36405	Q13432
P62158	Q13554
O00506	P61077
P14373	P49459
O14531	Q16555
P05771	Q9NYF0
Q13418	Q9NV58
O14543	P23458
P04629	Q9ULV8
Q96S59	Q9Y463
Q05513	Q4KWH8
P12814	Q07157
Q9H9G7	Q9UPQ9
O75365	P28340
P32121	Q9HBX9
O75478	Q9UPT9
P05112	Q13261
P30279	P55273
P00734	P04070
O14610	P05129
P29274	P84996
Q9H1D9	Q9NW08
O43617	Q7Z392
P55210	Q14203
Q06187	Q9NR97
O00401	Q92747
P06213	P49765
P09038	P39019
P60520	Q8WXX0
O94875	P55055
P22455	Q9Y264
P00519	Q96NS5
O14964	P25054
P28566	Q9UBI6
A0JLT2	Q6P2C8
O00459	P14770
O95630	Q9H444
P63096	Q00975
P06756	P12931
Q9NQT4	Q9Y3B2
Q29RF7	Q9H8T0
O15530	Q13485
P34947	P49407
O94927	Q96CS2
P00519	P60763
P05164	P51532
P35228	P37231
P22301	Q9UBG0
P13688	P49023
O15131	Q15274
P00519	Q07817
Q92731	Q9HBH9
O60925	Q9H9A7
O14986	P63000
P51671	P61073
P62847	P62854
O43674	O95299
Q15323	Q9NR96
P11142	P13569
P51668	Q9C040
O94921	Q04771
406953	P07996
O15264	Q96RP9
Q01130	Q07021
P53778	Q13541
P35241	P60709
P62140	Q8TEY5
P21860	Q08881
O95568	Q92561
406972	P00519
P08047	Q15759
P08107	Q9UHD2
P06213	Q9UQB8
Q7L5D6	Q9P2H0
P08138	P51617
O95433	P56945
O00459	O60674
A6NM45	O00501
P10276	P78543
P06241	Q9ULV8
O00574	P02775
Q16576	Q9H0Y0
Q9BVJ7	Q9UHC7
Q8N257	Q9UPS6
O15371	P60709
P17542	Q9C0K0
P13987	Q15149
P30044	Q14197
P09603	Q02763
P14416	P30154
P17612	Q14432
Q00653	Q96PG8
P00533	P46934
P14770	P48736
P18146	Q9Y397
P25189	Q01453
O43290	Q8IWX8
P51617	Q8NI60
P07237	Q96HE7
P23560	P42858
O15116	P07900
P11234	P41743
P27986	Q9BYB0
O14775	P08908
P12931	Q16825
O94762	P16220
P48736	Q99677
P22612	P54284
Q96SL4	Q9NRR5
P20671	P83916
Q15796	Q9UQM7
P38405	Q8NGU2
O75506	Q00613
P23588	Q15418
Q96A23	Q99417
P28482	Q15418
O43379	Q5UIP0
Q86XI2	Q9HC98
O15550	P61964
Q14197	Q9P0P8
P25705	Q8N5M1
O95471	Q15672
P34931	P41279
Q03112	Q13363
P25963	Q9NSE2
P43320	P53672
Q6VMQ6	Q9Y692
P07355	P35232
O14654	P06213
Q9HBG4	Q9Y478
P22612	Q14571
O95810	Q9Y240
P40426	Q6RW13
O75159	Q969J5
P47897	Q15714
P62891	P84098
P22681	Q9UJM3
O43914	P43628
P18848	Q9Y243
494327	Q9UMX1
O15520	Q14512
O75586	Q9BWU1
P63104	Q6PKG0
P63010	Q5VWP2
Q07021	Q2TBE0
O14503	Q99814
P26951	P60568
O00422	O75528
P27694	P78527
Q9NQZ2	Q9UKY1
P46459	Q9UKR5
O43374	Q07890
P46092	Q9H2G2
P08581	Q00987
P05388	P62750
O15519	Q96JH8
Q01974	Q14332
Q14055	Q99689
P12814	Q15078
P40692	Q9Y2M0
P05386	P49841
P08637	P30273
P51955	Q5VU43
Q01658	Q16649
O95500	Q8NI35
Q6P4R8	Q9Y230
P32298	P49682
P42338	Q92997
P15509	P22301
P54725	Q01844
Q92685	Q96PM5
P21453	Q03135
Q96A08	Q9UBN7
P60709	Q92574
P42229	P46108
Q14203	Q6ZU52
P46977	Q9NQX7
P08138	Q92915
P98082	P98164
P60520	Q9BTU6
P30153	P53778
O95819	P61247
P24385	Q00534
P30519	Q12791
P08138	Q9Y264
O75533	O75554
O43147	Q96B86
P10275	Q92759
P05231	P78552
P01106	Q9Y2X3
P04439	Q14952
Q13315	Q9HCJ3
Q9NP81	Q9UET6
Q13467	Q6P3W7
P55210	Q9BQQ3
P49959	Q96PY6
Q13158	Q15628
P23396	P25963
P0CAP1	P35998
P26367	Q9NSC5
O95398	Q16539
Q13131	Q9H9S4
Q96E35	Q9UJ83
P56524	Q13554
P10275	Q9UKG1
Q49AN0	Q9Y478
P57740	Q13315
Q13404	Q8ND25
P54132	Q14676
P16471	P26441
P01889	P61019
P47813	P55010
406950	P24385
P61160	Q9UKE5
Q05655	Q3MJ16
Q00005	Q9UPR3
P60520	Q86V97
P63000	Q13177
Q03135	Q12778
O15111	P04792
P53779	P60953
Q8WXA9	Q99459
P11229	P62873
P22612	P48544
O00755	O95813
P31751	Q02930
P24394	Q9ULV8
O43521	P17612
P56856	Q96B33
P16989	P49841
Q9HAU0	Q9NWB1
P04839	Q92793
P53396	Q9Y478
P01308	P42336
P17987	Q99759
P68431	Q92466
O14974	Q13464
P06753	P23508
P00533	Q99558
O00257	P11831
P61421	P63104
Q13541	Q16539
Q8N122	Q8TCU6
P62987	Q712K3
Q01130	Q8IYB3
O00212	Q9P286
P35222	P37173
P41182	Q9UQL6
P16035	Q13952
P18075	Q13873
P21333	P27986
P09914	Q86WV6
Q00005	Q04206
O60359	P22612
P15248	Q9UHF4
O14950	Q15746
Q8IZS8	Q9Y2T4
O14920	Q13489
Q16566	Q8N5S9
O15259	Q14315
P61201	Q14164
P46736	Q96RL1
P05997	P08514
O14512	P14784
P0C1Z6	Q9Y5K5
P29322	P48736
P36406	Q5VVX9
Q6W2J9	Q96FN4
P35626	Q8NGP4
Q13976	Q9Y210
P13569	Q9BUN8
P52565	Q6IBS0
P00403	Q07890
P40145	Q8TD86
O95072	P30153
Q15382	Q8N122
O75914	P17081
P19525	P36873
P10600	Q8NER5
P04278	P41235
O95777	P14678
O15198	Q13310
Q96E35	Q9H7B4
P49327	Q99759
P61978	Q15365
Q15287	Q86VM9
P63010	Q9NVZ3
Q13233	Q8IVH8
P11142	Q92598
P14923	Q13490
407021	Q07820
P11387	P46087
P63000	Q9Y6W5
O95782	Q16695
P54253	Q8TAQ2
P55957	Q07820
O75084	P78352
O43715	P04637
P08138	P42338
P45984	P98177
O95782	P53680
P01241	P41091
P01241	P24394
O75365	O95433
P20719	Q15672
P51668	Q9Y675
Q92597	Q9UL03
Q4LE39	Q92769
Q13427	Q15365
O15355	P09012
P17948	Q92913
Q8NFZ4	Q9HDB5
Q00987	Q8N9B5
P06493	Q96KB5
O96017	Q13535
Q96PM5	Q9Y2X8
P10144	P29466
O95622	P59768
P62136	Q8TEY5
P20042	Q14152
407011	Q9UI32
P38405	Q8NGM8
P04637	Q9NV56
P12931	P63000
P58107	P63010
P46109	Q13905
P53708	Q14031
O14640	Q9Y283
Q13561	Q9NRI5
P51991	Q8IYB3
P36897	Q00534
P68104	Q16612
P47914	Q9UL18
Q96GE4	Q9UNS1
P15153	Q6H8Q1
O15519	P14174
P07199	P38936
Q6ZRS2	Q7Z3C6
P16144	P35609
O14543	P10912
O75962	Q13867
P0DJD0	Q6EEV6
Q8IZJ0	Q99665
O75821	Q99547
P09769	P29353
O76076	P10275
O75150	Q8N7H5
P27986	Q14118
P01106	P38159
O60603	Q99519
O15534	Q16526
P10721	P49763
P18621	P47914
P18146	P40313
P24390	Q9UHQ7
O76024	P13569
P23588	P42574
P05141	Q96HA7
P01562	P48551
P54253	Q9UMN6
P32121	Q8NGL2
P35609	Q9UBN4
O94842	P16220
P04083	Q13432
P37840	P68104
P09234	P52597
P10451	Q92985
P22301	Q02447
P01241	P33316
P62805	Q9NVP2
P45378	P54257
P62328	P63261
P43657	P48736
O94761	Q8IWV7
P45973	P51532
P51817	Q92806
P38398	Q7Z569
P07602	P13861
P30304	P78396
Q8IXH7	Q9Y241
O95376	Q16851
P14868	P62993
P19525	Q02447
Q15428	Q9BWJ5
P22455	Q92569
P35052	Q12841
O43526	P62158
P15121	Q96PZ7
Q13315	Q9P244
P34931	Q13233
P55210	Q13075
P18564	Q14031
Q16384	Q969G2
P20936	P54762
O75140	P01106
P42574	Q9Y2W7
Q13573	Q8WVM7
P05113	Q5VWK5
P05015	Q969J5
P05014	Q9UHF4
Q96RL1	Q9C086
Q15907	Q86TI0
Q969K3	Q969M7
Q01094	Q9UPP1
P80188	Q04206
Q01130	Q86V81
P01589	P04141
P38398	Q8WXE1
P12429	Q96ID5
O60641	P20823
P08253	Q9Y5S8
P16035	P43487
Q8NBJ4	Q9NR50
O95750	P35968
P07900	P30291
P09874	Q99459
P13533	P60709
P63104	Q13813
Q13228	Q13595
P14923	P35221
O95163	P21333
Q99459	Q9HAU5
Q05513	Q9Y243
P35398	Q8TAP4
P01241	P61326
P19105	Q32MK0
O43187	Q9NWZ3
Q05586	Q12879
O00212	Q14185
P19174	Q9UN19
Q13164	Q8N122
P02768	P20933
P25445	P68104
P00519	Q13444
P03923	Q9P0J0
O15455	O43318
P82914	Q14197
P06493	P10275
O75928	P51610
P05387	Q9UQ80
P12757	P15104
P22694	Q5MIZ7
Q969T4	Q9P0P0
Q04206	Q13489
P15056	Q13233
O43592	Q99759
P06493	P78344
P67809	Q00577
O75116	P61586
O43516	P46109
O43524	P29474
P31947	Q12774
O43541	Q13485
O95503	P35227
Q86XP3	Q99459
P0CG47	Q9Y4K3
Q8WUI4	Q96A08
P07333	P42338
O60336	P16220
P0C1Z6	P25490
Q13573	Q9H1I8
P04278	Q96QD9
P16401	Q86U86
P31749	Q96SB3
Q93009	Q99426
O60684	Q9HAN9
Q93077	Q99879
P18146	Q86UL8
P19838	P63261
Q8N7W2	Q9H190
Q4V326	Q96IK5
P09619	P61328
O43597	Q12933
P61764	Q16623
P05121	Q9UBX5
P04637	P78543
Q01081	Q12986
P46379	P54259
P05387	Q9Y3U8
P01100	P17544
P06127	P11912
Q13257	Q6XUX3
P39023	P61313
P08034	P56693
O94888	Q16665
P02458	P53708
P20809	P40189
P60880	Q7Z6L0
P45984	P99999
P09012	P18206
P07948	P30419
O15389	Q15645
P63261	Q08043
O14775	Q92806
P01111	P50148
P06493	P21333
P04792	Q15393
P06400	P35869
P67812	Q9Y4K3
Q5VTD9	Q9NVP4
Q15286	Q9H6R7
P52272	Q9Y2Q3
P35222	Q9HCK8
Q04917	Q9GZV5
P01243	Q96DZ1
P25490	Q00688
P11217	Q9BT40
P46782	P62244
Q8NFZ0	Q9P1W9
Q7Z6L1	Q9Y4P8
P16471	Q9HBE4
P12757	Q5T5Y3
Q92831	Q9NR33
P35626	Q8NGT9
O75461	P12004
P06730	Q9BUB5
Q00987	Q15717
O15264	O15297
Q6PI98	Q9H9F9
Q9H9A5	Q9UFF9
Q13619	Q15843
Q8IY92	Q96HN2
O00716	Q01892
P60484	P68400
Q8WVD3	Q9Y2X8
Q5T4F7	Q9NPG1
P62330	Q9BT78
P09471	Q14832
P62993	Q9UQ26
P10144	Q92851
P22612	P50151
P62829	Q13546
P05783	P08729
P51787	Q9Y4K3
O75530	P63244
Q12809	Q6P1J9
P22694	P42263
P15927	Q13156
79948	Q9NRL3
P47992	P51684
P43355	Q9BZY9
O43264	Q6NUQ1
O94818	P43364
O00238	Q13153
P60763	Q05513
Q93062	Q99504
P18146	P18858
P49888	Q5UIP0
O43921	P20936
Q00005	Q96EP5
Q6QNY1	Q9H7E9
P32121	Q8NH94
P30480	P39656
P49407	Q8WTQ7
Q13535	Q6PJT7
O14576	Q14451
P43364	Q52LW3
Q14164	Q15046
Q15005	Q9NR30
Q5VTD9	Q86VX9
Q13615	Q9Y3B2
